,DATE,EQUIP,TOWN,SALES,sr_last_year,sr_last_year_same_weekday,weekday,is weekend,is_bankholiday,dist_between_closest_bank_holiday,is_school_holiday
2237,2017-02-17,ordinateur,Mont_Marsan,730.604813333323,Nan,Nan,friday,False,False,73 days 00:00:00.000000000,False
2238,2017-02-18,ordinateur,Mont_Marsan,3752.928648556718,Nan,Nan,saturday,True,False,72 days 00:00:00.000000000,True
2239,2017-02-19,ordinateur,Mont_Marsan,5479.723227776784,Nan,Nan,sunday,True,False,71 days 00:00:00.000000000,True
2240,2017-02-20,ordinateur,Mont_Marsan,1335.8804050289943,Nan,Nan,monday,False,False,70 days 00:00:00.000000000,True
2241,2017-02-21,ordinateur,Mont_Marsan,1086.90871742335,Nan,Nan,tuesday,False,False,69 days 00:00:00.000000000,True
2242,2017-02-22,ordinateur,Mont_Marsan,968.1938150090125,Nan,Nan,wednesday,False,False,68 days 00:00:00.000000000,True
2243,2017-02-23,ordinateur,Mont_Marsan,2859.1410084117247,Nan,Nan,thursday,False,False,67 days 00:00:00.000000000,True
2244,2017-02-24,ordinateur,Mont_Marsan,2524.9727338291877,Nan,Nan,friday,False,False,66 days 00:00:00.000000000,True
2245,2017-02-25,ordinateur,Mont_Marsan,5969.200159265312,Nan,Nan,saturday,True,False,65 days 00:00:00.000000000,True
2246,2017-02-26,ordinateur,Mont_Marsan,3458.579521336697,Nan,Nan,sunday,True,False,64 days 00:00:00.000000000,True
2247,2017-02-27,ordinateur,Mont_Marsan,997.0815077126199,Nan,Nan,monday,False,False,63 days 00:00:00.000000000,True
2248,2017-02-28,ordinateur,Mont_Marsan,2895.62544257627,Nan,Nan,tuesday,False,False,62 days 00:00:00.000000000,True
2249,2017-03-01,ordinateur,Mont_Marsan,2996.5864583635216,Nan,Nan,wednesday,False,False,61 days 00:00:00.000000000,True
2250,2017-03-02,ordinateur,Mont_Marsan,835.7880354140624,Nan,Nan,thursday,False,False,60 days 00:00:00.000000000,True
2251,2017-03-03,ordinateur,Mont_Marsan,4967.047241446518,Nan,Nan,friday,False,False,59 days 00:00:00.000000000,True
2252,2017-03-04,ordinateur,Mont_Marsan,5951.384293255044,Nan,Nan,saturday,True,False,58 days 00:00:00.000000000,True
2253,2017-03-05,ordinateur,Mont_Marsan,1369.6381562143374,Nan,Nan,sunday,True,False,57 days 00:00:00.000000000,True
2254,2017-03-06,ordinateur,Mont_Marsan,3507.9668153062767,Nan,Nan,monday,False,False,56 days 00:00:00.000000000,False
2255,2017-03-07,ordinateur,Mont_Marsan,626.4027761430232,Nan,Nan,tuesday,False,False,55 days 00:00:00.000000000,False
2256,2017-03-08,ordinateur,Mont_Marsan,50.459503345099705,Nan,Nan,wednesday,False,False,54 days 00:00:00.000000000,False
2257,2017-03-09,ordinateur,Mont_Marsan,309.8921123832845,Nan,Nan,thursday,False,False,53 days 00:00:00.000000000,False
2258,2017-03-10,ordinateur,Mont_Marsan,4066.740647844498,Nan,Nan,friday,False,False,52 days 00:00:00.000000000,False
2259,2017-03-11,ordinateur,Mont_Marsan,6065.9476912163955,Nan,Nan,saturday,True,False,51 days 00:00:00.000000000,False
2260,2017-03-12,ordinateur,Mont_Marsan,5639.325659753034,Nan,Nan,sunday,True,False,50 days 00:00:00.000000000,False
2261,2017-03-13,ordinateur,Mont_Marsan,3965.735611037731,Nan,Nan,monday,False,False,49 days 00:00:00.000000000,False
2262,2017-03-14,ordinateur,Mont_Marsan,2006.4362698256632,Nan,Nan,tuesday,False,False,48 days 00:00:00.000000000,False
2263,2017-03-15,ordinateur,Mont_Marsan,1627.984298130318,Nan,Nan,wednesday,False,False,47 days 00:00:00.000000000,False
2264,2017-03-16,ordinateur,Mont_Marsan,1013.1966168231343,Nan,Nan,thursday,False,False,46 days 00:00:00.000000000,False
2265,2017-03-17,ordinateur,Mont_Marsan,1172.3575591878316,Nan,Nan,friday,False,False,45 days 00:00:00.000000000,False
2266,2017-03-18,ordinateur,Mont_Marsan,5096.844413946877,Nan,Nan,saturday,True,False,44 days 00:00:00.000000000,False
2267,2017-03-19,ordinateur,Mont_Marsan,1484.715155674916,Nan,Nan,sunday,True,False,43 days 00:00:00.000000000,False
2268,2017-03-20,ordinateur,Mont_Marsan,1513.7535557321476,Nan,Nan,monday,False,False,42 days 00:00:00.000000000,False
2269,2017-03-21,ordinateur,Mont_Marsan,2741.7955869858083,Nan,Nan,tuesday,False,False,41 days 00:00:00.000000000,False
2270,2017-03-22,ordinateur,Mont_Marsan,1814.15377756192,Nan,Nan,wednesday,False,False,40 days 00:00:00.000000000,False
2271,2017-03-23,ordinateur,Mont_Marsan,3683.899543614855,Nan,Nan,thursday,False,False,39 days 00:00:00.000000000,False
2272,2017-03-24,ordinateur,Mont_Marsan,4777.8259925222665,Nan,Nan,friday,False,False,38 days 00:00:00.000000000,False
2273,2017-03-25,ordinateur,Mont_Marsan,1647.9915762531698,Nan,Nan,saturday,True,False,37 days 00:00:00.000000000,False
2274,2017-03-26,ordinateur,Mont_Marsan,2467.0208424610537,Nan,Nan,sunday,True,False,36 days 00:00:00.000000000,False
2275,2017-03-27,ordinateur,Mont_Marsan,2265.0986298122407,Nan,Nan,monday,False,False,35 days 00:00:00.000000000,False
2276,2017-03-28,ordinateur,Mont_Marsan,5728.668517500578,Nan,Nan,tuesday,False,False,34 days 00:00:00.000000000,False
2277,2017-03-29,ordinateur,Mont_Marsan,2369.340777685553,Nan,Nan,wednesday,False,False,33 days 00:00:00.000000000,False
2278,2017-03-30,ordinateur,Mont_Marsan,6499.431315453398,Nan,Nan,thursday,False,False,32 days 00:00:00.000000000,False
2279,2017-03-31,ordinateur,Mont_Marsan,5128.721876518961,Nan,Nan,friday,False,False,31 days 00:00:00.000000000,False
2280,2017-04-01,ordinateur,Mont_Marsan,1569.3064444505856,Nan,Nan,saturday,True,False,30 days 00:00:00.000000000,False
2281,2017-04-02,ordinateur,Mont_Marsan,1011.3737899691521,Nan,Nan,sunday,True,False,29 days 00:00:00.000000000,False
2282,2017-04-03,ordinateur,Mont_Marsan,1775.9589547372532,Nan,Nan,monday,False,False,28 days 00:00:00.000000000,False
2283,2017-04-04,ordinateur,Mont_Marsan,2658.8758513355433,Nan,Nan,tuesday,False,False,27 days 00:00:00.000000000,False
2284,2017-04-05,ordinateur,Mont_Marsan,4038.5635189175127,Nan,Nan,wednesday,False,False,26 days 00:00:00.000000000,False
2285,2017-04-06,ordinateur,Mont_Marsan,665.6441587931016,Nan,Nan,thursday,False,False,25 days 00:00:00.000000000,False
2286,2017-04-07,ordinateur,Mont_Marsan,5016.630785467658,Nan,Nan,friday,False,False,24 days 00:00:00.000000000,False
2287,2017-04-08,ordinateur,Mont_Marsan,3485.8818884523766,Nan,Nan,saturday,True,False,23 days 00:00:00.000000000,False
2288,2017-04-09,ordinateur,Mont_Marsan,15.052138170215404,Nan,Nan,sunday,True,False,22 days 00:00:00.000000000,False
2289,2017-04-10,ordinateur,Mont_Marsan,1625.974907705744,Nan,Nan,monday,False,False,21 days 00:00:00.000000000,False
2290,2017-04-11,ordinateur,Mont_Marsan,3326.935547988322,Nan,Nan,tuesday,False,False,20 days 00:00:00.000000000,False
2291,2017-04-12,ordinateur,Mont_Marsan,1589.0417633120308,Nan,Nan,wednesday,False,False,19 days 00:00:00.000000000,False
2292,2017-04-13,ordinateur,Mont_Marsan,2729.695502910646,Nan,Nan,thursday,False,False,18 days 00:00:00.000000000,False
2293,2017-04-14,ordinateur,Mont_Marsan,4686.332173836897,Nan,Nan,friday,False,False,17 days 00:00:00.000000000,False
2294,2017-04-15,ordinateur,Mont_Marsan,5246.2396686452175,Nan,Nan,saturday,True,False,16 days 00:00:00.000000000,True
2295,2017-04-16,ordinateur,Mont_Marsan,2213.8353707171077,Nan,Nan,sunday,True,False,15 days 00:00:00.000000000,True
2296,2017-04-17,ordinateur,Mont_Marsan,2272.453424388345,Nan,Nan,monday,False,True,14 days 00:00:00.000000000,True
2297,2017-04-18,ordinateur,Mont_Marsan,844.9954794051184,Nan,Nan,tuesday,False,False,13 days 00:00:00.000000000,True
2298,2017-04-19,ordinateur,Mont_Marsan,32.0020601158822,Nan,Nan,wednesday,False,False,12 days 00:00:00.000000000,True
2299,2017-04-20,ordinateur,Mont_Marsan,385.7189045849281,Nan,Nan,thursday,False,False,11 days 00:00:00.000000000,True
2300,2017-04-21,ordinateur,Mont_Marsan,6946.629263252596,Nan,Nan,friday,False,False,10 days 00:00:00.000000000,True
2301,2017-04-22,ordinateur,Mont_Marsan,943.5483553508792,Nan,Nan,saturday,True,False,9 days 00:00:00.000000000,True
2302,2017-04-23,ordinateur,Mont_Marsan,6293.550966631176,Nan,Nan,sunday,True,False,8 days 00:00:00.000000000,True
2303,2017-04-24,ordinateur,Mont_Marsan,4730.908082918184,Nan,Nan,monday,False,False,7 days 00:00:00.000000000,True
2304,2017-04-25,ordinateur,Mont_Marsan,1634.3120340028775,Nan,Nan,tuesday,False,False,6 days 00:00:00.000000000,True
2305,2017-04-26,ordinateur,Mont_Marsan,4511.083865841534,Nan,Nan,wednesday,False,False,5 days 00:00:00.000000000,True
2306,2017-04-27,ordinateur,Mont_Marsan,5760.270019367547,Nan,Nan,thursday,False,False,4 days 00:00:00.000000000,True
2307,2017-04-28,ordinateur,Mont_Marsan,4577.554668429255,Nan,Nan,friday,False,False,3 days 00:00:00.000000000,True
2308,2017-04-29,ordinateur,Mont_Marsan,2354.909488167451,Nan,Nan,saturday,True,False,2 days 00:00:00.000000000,True
2309,2017-04-30,ordinateur,Mont_Marsan,2973.0648836441023,Nan,Nan,sunday,True,False,1 days 00:00:00.000000000,True
2310,2017-05-01,ordinateur,Mont_Marsan,2640.3334053810195,Nan,Nan,monday,False,True,7 days 00:00:00.000000000,True
2311,2017-05-02,ordinateur,Mont_Marsan,4555.087588986798,Nan,Nan,tuesday,False,False,6 days 00:00:00.000000000,False
2312,2017-05-03,ordinateur,Mont_Marsan,635.3667641408638,Nan,Nan,wednesday,False,False,5 days 00:00:00.000000000,False
2313,2017-05-04,ordinateur,Mont_Marsan,603.7692077236079,Nan,Nan,thursday,False,False,4 days 00:00:00.000000000,False
2314,2017-05-05,ordinateur,Mont_Marsan,4834.498051859264,Nan,Nan,friday,False,False,3 days 00:00:00.000000000,False
2315,2017-05-06,ordinateur,Mont_Marsan,4288.941119793319,Nan,Nan,saturday,True,False,2 days 00:00:00.000000000,False
2316,2017-05-07,ordinateur,Mont_Marsan,3050.4689091093487,Nan,Nan,sunday,True,False,1 days 00:00:00.000000000,False
2317,2017-05-08,ordinateur,Mont_Marsan,6311.248701855286,Nan,Nan,monday,False,True,67 days 00:00:00.000000000,False
2318,2017-05-09,ordinateur,Mont_Marsan,5682.948151743254,Nan,Nan,tuesday,False,False,66 days 00:00:00.000000000,False
2319,2017-05-10,ordinateur,Mont_Marsan,1557.1709277939813,Nan,Nan,wednesday,False,False,65 days 00:00:00.000000000,False
2320,2017-05-11,ordinateur,Mont_Marsan,4733.300356410113,Nan,Nan,thursday,False,False,64 days 00:00:00.000000000,False
2321,2017-05-12,ordinateur,Mont_Marsan,5261.990871081324,Nan,Nan,friday,False,False,63 days 00:00:00.000000000,False
2322,2017-05-13,ordinateur,Mont_Marsan,2684.275980276153,Nan,Nan,saturday,True,False,62 days 00:00:00.000000000,False
2323,2017-05-14,ordinateur,Mont_Marsan,4098.211400864077,Nan,Nan,sunday,True,False,61 days 00:00:00.000000000,False
2324,2017-05-15,ordinateur,Mont_Marsan,1337.9072653552146,Nan,Nan,monday,False,False,60 days 00:00:00.000000000,False
2325,2017-05-16,ordinateur,Mont_Marsan,947.7083165461548,Nan,Nan,tuesday,False,False,59 days 00:00:00.000000000,False
2326,2017-05-17,ordinateur,Mont_Marsan,2271.3236901194487,Nan,Nan,wednesday,False,False,58 days 00:00:00.000000000,False
2327,2017-05-18,ordinateur,Mont_Marsan,2651.087704217758,Nan,Nan,thursday,False,False,57 days 00:00:00.000000000,False
2328,2017-05-19,ordinateur,Mont_Marsan,1219.7259609342948,Nan,Nan,friday,False,False,56 days 00:00:00.000000000,False
2329,2017-05-20,ordinateur,Mont_Marsan,5783.89418136227,Nan,Nan,saturday,True,False,55 days 00:00:00.000000000,False
2330,2017-05-21,ordinateur,Mont_Marsan,3778.43850061,Nan,Nan,sunday,True,False,54 days 00:00:00.000000000,False
2331,2017-05-22,ordinateur,Mont_Marsan,521.4063429542855,Nan,Nan,monday,False,False,53 days 00:00:00.000000000,False
2332,2017-05-23,ordinateur,Mont_Marsan,6874.905200266,Nan,Nan,tuesday,False,False,52 days 00:00:00.000000000,False
2333,2017-05-24,ordinateur,Mont_Marsan,487.09236098806883,Nan,Nan,wednesday,False,False,51 days 00:00:00.000000000,False
2334,2017-05-25,ordinateur,Mont_Marsan,1761.4288557007874,Nan,Nan,thursday,False,True,50 days 00:00:00.000000000,False
2335,2017-05-26,ordinateur,Mont_Marsan,391.75238262492513,Nan,Nan,friday,False,False,49 days 00:00:00.000000000,False
2336,2017-05-27,ordinateur,Mont_Marsan,1249.2510094646584,Nan,Nan,saturday,True,False,48 days 00:00:00.000000000,False
2337,2017-05-28,ordinateur,Mont_Marsan,2826.243283193241,Nan,Nan,sunday,True,False,47 days 00:00:00.000000000,False
2338,2017-05-29,ordinateur,Mont_Marsan,487.41311459760686,Nan,Nan,monday,False,False,46 days 00:00:00.000000000,False
2339,2017-05-30,ordinateur,Mont_Marsan,91.61461559556987,Nan,Nan,tuesday,False,False,45 days 00:00:00.000000000,False
2340,2017-05-31,ordinateur,Mont_Marsan,1733.6169710849535,Nan,Nan,wednesday,False,False,44 days 00:00:00.000000000,False
2341,2017-06-01,ordinateur,Mont_Marsan,4473.828003266982,Nan,Nan,thursday,False,False,43 days 00:00:00.000000000,False
2342,2017-06-02,ordinateur,Mont_Marsan,4611.6570774344455,Nan,Nan,friday,False,False,42 days 00:00:00.000000000,False
2343,2017-06-03,ordinateur,Mont_Marsan,1180.0499378326895,Nan,Nan,saturday,True,False,41 days 00:00:00.000000000,False
2344,2017-06-04,ordinateur,Mont_Marsan,1167.6867398364059,Nan,Nan,sunday,True,False,40 days 00:00:00.000000000,False
2345,2017-06-05,ordinateur,Mont_Marsan,7.541533466421193,Nan,Nan,monday,False,True,39 days 00:00:00.000000000,False
2346,2017-06-06,ordinateur,Mont_Marsan,3240.3398948533118,Nan,Nan,tuesday,False,False,38 days 00:00:00.000000000,False
2347,2017-06-07,ordinateur,Mont_Marsan,7319.231071601589,Nan,Nan,wednesday,False,False,37 days 00:00:00.000000000,False
2348,2017-06-08,ordinateur,Mont_Marsan,2173.20781767897,Nan,Nan,thursday,False,False,36 days 00:00:00.000000000,False
2349,2017-06-09,ordinateur,Mont_Marsan,981.0288126181218,Nan,Nan,friday,False,False,35 days 00:00:00.000000000,False
2350,2017-06-10,ordinateur,Mont_Marsan,3510.1150406933757,Nan,Nan,saturday,True,False,34 days 00:00:00.000000000,False
2351,2017-06-11,ordinateur,Mont_Marsan,1065.463440193327,Nan,Nan,sunday,True,False,33 days 00:00:00.000000000,False
2352,2017-06-12,ordinateur,Mont_Marsan,2815.947474656709,Nan,Nan,monday,False,False,32 days 00:00:00.000000000,False
2353,2017-06-13,ordinateur,Mont_Marsan,1893.008566377591,Nan,Nan,tuesday,False,False,31 days 00:00:00.000000000,False
2354,2017-06-14,ordinateur,Mont_Marsan,5709.922955675209,Nan,Nan,wednesday,False,False,30 days 00:00:00.000000000,False
2355,2017-06-15,ordinateur,Mont_Marsan,537.6079686711622,Nan,Nan,thursday,False,False,29 days 00:00:00.000000000,False
2356,2017-06-16,ordinateur,Mont_Marsan,3509.9966574768264,Nan,Nan,friday,False,False,28 days 00:00:00.000000000,False
2357,2017-06-17,ordinateur,Mont_Marsan,2111.57622979647,Nan,Nan,saturday,True,False,27 days 00:00:00.000000000,False
2358,2017-06-18,ordinateur,Mont_Marsan,765.865984583842,Nan,Nan,sunday,True,False,26 days 00:00:00.000000000,False
2359,2017-06-19,ordinateur,Mont_Marsan,2558.4090084820527,Nan,Nan,monday,False,False,25 days 00:00:00.000000000,False
2360,2017-06-20,ordinateur,Mont_Marsan,6411.284854835498,Nan,Nan,tuesday,False,False,24 days 00:00:00.000000000,False
2361,2017-06-21,ordinateur,Mont_Marsan,6062.455331982315,Nan,Nan,wednesday,False,False,23 days 00:00:00.000000000,False
2362,2017-06-22,ordinateur,Mont_Marsan,3029.572936266689,Nan,Nan,thursday,False,False,22 days 00:00:00.000000000,False
2363,2017-06-23,ordinateur,Mont_Marsan,3670.9901781783733,Nan,Nan,friday,False,False,21 days 00:00:00.000000000,False
2364,2017-06-24,ordinateur,Mont_Marsan,2418.30922113031,Nan,Nan,saturday,True,False,20 days 00:00:00.000000000,False
2365,2017-06-25,ordinateur,Mont_Marsan,6632.9790198139135,Nan,Nan,sunday,True,False,19 days 00:00:00.000000000,False
2366,2017-06-26,ordinateur,Mont_Marsan,6251.003169801849,Nan,Nan,monday,False,False,18 days 00:00:00.000000000,False
2367,2017-06-27,ordinateur,Mont_Marsan,1307.9255404435762,Nan,Nan,tuesday,False,False,17 days 00:00:00.000000000,False
2368,2017-06-28,ordinateur,Mont_Marsan,5270.264805623166,Nan,Nan,wednesday,False,False,16 days 00:00:00.000000000,False
2369,2017-06-29,ordinateur,Mont_Marsan,556.3201163442643,Nan,Nan,thursday,False,False,15 days 00:00:00.000000000,False
2370,2017-06-30,ordinateur,Mont_Marsan,1665.429081832948,Nan,Nan,friday,False,False,14 days 00:00:00.000000000,False
2371,2017-07-01,ordinateur,Mont_Marsan,1602.61759171771,Nan,Nan,saturday,True,False,13 days 00:00:00.000000000,False
2372,2017-07-02,ordinateur,Mont_Marsan,3932.519162474776,Nan,Nan,sunday,True,False,12 days 00:00:00.000000000,False
2373,2017-07-03,ordinateur,Mont_Marsan,6313.037753627617,Nan,Nan,monday,False,False,11 days 00:00:00.000000000,False
2374,2017-07-04,ordinateur,Mont_Marsan,5669.226599483732,Nan,Nan,tuesday,False,False,10 days 00:00:00.000000000,False
2375,2017-07-05,ordinateur,Mont_Marsan,1119.325155847614,Nan,Nan,wednesday,False,False,9 days 00:00:00.000000000,False
2376,2017-07-06,ordinateur,Mont_Marsan,1959.175483584781,Nan,Nan,thursday,False,False,8 days 00:00:00.000000000,False
2377,2017-07-07,ordinateur,Mont_Marsan,446.72414538095154,Nan,Nan,friday,False,False,7 days 00:00:00.000000000,False
2378,2017-07-08,ordinateur,Mont_Marsan,664.5831722818848,Nan,Nan,saturday,True,False,6 days 00:00:00.000000000,True
2379,2017-07-09,ordinateur,Mont_Marsan,1318.3312118171934,Nan,Nan,sunday,True,False,5 days 00:00:00.000000000,True
2380,2017-07-10,ordinateur,Mont_Marsan,4558.7204345352175,Nan,Nan,monday,False,False,4 days 00:00:00.000000000,True
2381,2017-07-11,ordinateur,Mont_Marsan,1099.7083099001886,Nan,Nan,tuesday,False,False,3 days 00:00:00.000000000,True
2382,2017-07-12,ordinateur,Mont_Marsan,222.09460243400216,Nan,Nan,wednesday,False,False,2 days 00:00:00.000000000,True
2383,2017-07-13,ordinateur,Mont_Marsan,365.5957219421364,Nan,Nan,thursday,False,False,1 days 00:00:00.000000000,True
2384,2017-07-14,ordinateur,Mont_Marsan,820.2501258508162,Nan,Nan,friday,False,True,32 days 00:00:00.000000000,True
2385,2017-07-15,ordinateur,Mont_Marsan,2064.067360531325,Nan,Nan,saturday,True,False,31 days 00:00:00.000000000,True
2386,2017-07-16,ordinateur,Mont_Marsan,2894.3798468401087,Nan,Nan,sunday,True,False,30 days 00:00:00.000000000,True
2387,2017-07-17,ordinateur,Mont_Marsan,8767.486449443068,Nan,Nan,monday,False,False,29 days 00:00:00.000000000,True
2388,2017-07-18,ordinateur,Mont_Marsan,2148.072355439803,Nan,Nan,tuesday,False,False,28 days 00:00:00.000000000,True
2389,2017-07-19,ordinateur,Mont_Marsan,3636.701076432085,Nan,Nan,wednesday,False,False,27 days 00:00:00.000000000,True
2390,2017-07-20,ordinateur,Mont_Marsan,1239.3109756865142,Nan,Nan,thursday,False,False,26 days 00:00:00.000000000,True
2391,2017-07-21,ordinateur,Mont_Marsan,4297.705923752668,Nan,Nan,friday,False,False,25 days 00:00:00.000000000,True
2392,2017-07-22,ordinateur,Mont_Marsan,715.4791628303064,Nan,Nan,saturday,True,False,24 days 00:00:00.000000000,True
2393,2017-07-23,ordinateur,Mont_Marsan,7202.658889471263,Nan,Nan,sunday,True,False,23 days 00:00:00.000000000,True
2394,2017-07-24,ordinateur,Mont_Marsan,2477.500936098746,Nan,Nan,monday,False,False,22 days 00:00:00.000000000,True
2395,2017-07-25,ordinateur,Mont_Marsan,4711.143143521588,Nan,Nan,tuesday,False,False,21 days 00:00:00.000000000,True
2396,2017-07-26,ordinateur,Mont_Marsan,382.9273302083703,Nan,Nan,wednesday,False,False,20 days 00:00:00.000000000,True
2397,2017-07-27,ordinateur,Mont_Marsan,3435.432211246229,Nan,Nan,thursday,False,False,19 days 00:00:00.000000000,True
2398,2017-07-28,ordinateur,Mont_Marsan,1510.8042532091308,Nan,Nan,friday,False,False,18 days 00:00:00.000000000,True
2399,2017-07-29,ordinateur,Mont_Marsan,3999.0312124957013,Nan,Nan,saturday,True,False,17 days 00:00:00.000000000,True
2400,2017-07-30,ordinateur,Mont_Marsan,3460.3912813982397,Nan,Nan,sunday,True,False,16 days 00:00:00.000000000,True
2401,2017-07-31,ordinateur,Mont_Marsan,4450.843984214488,Nan,Nan,monday,False,False,15 days 00:00:00.000000000,True
2402,2017-08-01,ordinateur,Mont_Marsan,7332.463305488803,Nan,Nan,tuesday,False,False,14 days 00:00:00.000000000,True
2403,2017-08-02,ordinateur,Mont_Marsan,1608.0553286716254,Nan,Nan,wednesday,False,False,13 days 00:00:00.000000000,True
2404,2017-08-03,ordinateur,Mont_Marsan,3569.334456983957,Nan,Nan,thursday,False,False,12 days 00:00:00.000000000,True
2405,2017-08-04,ordinateur,Mont_Marsan,2604.711015437298,Nan,Nan,friday,False,False,11 days 00:00:00.000000000,True
2406,2017-08-05,ordinateur,Mont_Marsan,5856.806287226417,Nan,Nan,saturday,True,False,10 days 00:00:00.000000000,True
2407,2017-08-06,ordinateur,Mont_Marsan,1540.8931765669406,Nan,Nan,sunday,True,False,9 days 00:00:00.000000000,True
2408,2017-08-07,ordinateur,Mont_Marsan,5484.347454349721,Nan,Nan,monday,False,False,8 days 00:00:00.000000000,True
2409,2017-08-08,ordinateur,Mont_Marsan,6266.215509672275,Nan,Nan,tuesday,False,False,7 days 00:00:00.000000000,True
2410,2017-08-09,ordinateur,Mont_Marsan,1291.5391727941026,Nan,Nan,wednesday,False,False,6 days 00:00:00.000000000,True
2411,2017-08-10,ordinateur,Mont_Marsan,4117.560795636829,Nan,Nan,thursday,False,False,5 days 00:00:00.000000000,True
2412,2017-08-11,ordinateur,Mont_Marsan,3861.0677704765294,Nan,Nan,friday,False,False,4 days 00:00:00.000000000,True
2413,2017-08-12,ordinateur,Mont_Marsan,1494.179988305851,Nan,Nan,saturday,True,False,3 days 00:00:00.000000000,True
2414,2017-08-13,ordinateur,Mont_Marsan,5375.022719743076,Nan,Nan,sunday,True,False,2 days 00:00:00.000000000,True
2415,2017-08-14,ordinateur,Mont_Marsan,2122.325800915772,Nan,Nan,monday,False,False,1 days 00:00:00.000000000,True
2416,2017-08-15,ordinateur,Mont_Marsan,834.5131201523599,Nan,Nan,tuesday,False,True,78 days 00:00:00.000000000,True
2417,2017-08-16,ordinateur,Mont_Marsan,2249.485009927649,Nan,Nan,wednesday,False,False,77 days 00:00:00.000000000,True
2418,2017-08-17,ordinateur,Mont_Marsan,181.30528235637658,Nan,Nan,thursday,False,False,76 days 00:00:00.000000000,True
2419,2017-08-18,ordinateur,Mont_Marsan,6763.3150715614065,Nan,Nan,friday,False,False,75 days 00:00:00.000000000,True
2420,2017-08-19,ordinateur,Mont_Marsan,3284.2913822742967,Nan,Nan,saturday,True,False,74 days 00:00:00.000000000,True
2421,2017-08-20,ordinateur,Mont_Marsan,1844.6552857825845,Nan,Nan,sunday,True,False,73 days 00:00:00.000000000,True
2422,2017-08-21,ordinateur,Mont_Marsan,5863.465293774499,Nan,Nan,monday,False,False,72 days 00:00:00.000000000,True
2423,2017-08-22,ordinateur,Mont_Marsan,1494.703166811086,Nan,Nan,tuesday,False,False,71 days 00:00:00.000000000,True
2424,2017-08-23,ordinateur,Mont_Marsan,453.05444678830094,Nan,Nan,wednesday,False,False,70 days 00:00:00.000000000,True
2425,2017-08-24,ordinateur,Mont_Marsan,398.7535914690101,Nan,Nan,thursday,False,False,69 days 00:00:00.000000000,True
2426,2017-08-25,ordinateur,Mont_Marsan,8609.280796747236,Nan,Nan,friday,False,False,68 days 00:00:00.000000000,True
2427,2017-08-26,ordinateur,Mont_Marsan,1227.6126271077776,Nan,Nan,saturday,True,False,67 days 00:00:00.000000000,True
2428,2017-08-27,ordinateur,Mont_Marsan,841.2281634292253,Nan,Nan,sunday,True,False,66 days 00:00:00.000000000,True
2429,2017-08-28,ordinateur,Mont_Marsan,3498.6627292228554,Nan,Nan,monday,False,False,65 days 00:00:00.000000000,True
2430,2017-08-29,ordinateur,Mont_Marsan,3283.382905109025,Nan,Nan,tuesday,False,False,64 days 00:00:00.000000000,True
2431,2017-08-30,ordinateur,Mont_Marsan,36.53855111040421,Nan,Nan,wednesday,False,False,63 days 00:00:00.000000000,True
2432,2017-08-31,ordinateur,Mont_Marsan,1552.9144950541956,Nan,Nan,thursday,False,False,62 days 00:00:00.000000000,True
2433,2017-09-01,ordinateur,Mont_Marsan,6287.5343260086465,Nan,Nan,friday,False,False,61 days 00:00:00.000000000,True
2434,2017-09-02,ordinateur,Mont_Marsan,284.534587983305,Nan,Nan,saturday,True,False,60 days 00:00:00.000000000,True
2435,2017-09-03,ordinateur,Mont_Marsan,2022.8682574883105,Nan,Nan,sunday,True,False,59 days 00:00:00.000000000,True
2436,2017-09-04,ordinateur,Mont_Marsan,875.752264859031,Nan,Nan,monday,False,False,58 days 00:00:00.000000000,False
2437,2017-09-05,ordinateur,Mont_Marsan,2067.9069988996416,Nan,Nan,tuesday,False,False,57 days 00:00:00.000000000,False
2438,2017-09-06,ordinateur,Mont_Marsan,6012.153332464387,Nan,Nan,wednesday,False,False,56 days 00:00:00.000000000,False
2439,2017-09-07,ordinateur,Mont_Marsan,377.13562141386535,Nan,Nan,thursday,False,False,55 days 00:00:00.000000000,False
2440,2017-09-08,ordinateur,Mont_Marsan,6300.566527237399,Nan,Nan,friday,False,False,54 days 00:00:00.000000000,False
2441,2017-09-09,ordinateur,Mont_Marsan,4667.7679499693395,Nan,Nan,saturday,True,False,53 days 00:00:00.000000000,False
2442,2017-09-10,ordinateur,Mont_Marsan,1374.271667019894,Nan,Nan,sunday,True,False,52 days 00:00:00.000000000,False
2443,2017-09-11,ordinateur,Mont_Marsan,4050.9066316763124,Nan,Nan,monday,False,False,51 days 00:00:00.000000000,False
2444,2017-09-12,ordinateur,Mont_Marsan,1979.9192076729435,Nan,Nan,tuesday,False,False,50 days 00:00:00.000000000,False
2445,2017-09-13,ordinateur,Mont_Marsan,1532.5942709526914,Nan,Nan,wednesday,False,False,49 days 00:00:00.000000000,False
2446,2017-09-14,ordinateur,Mont_Marsan,736.9628435437088,Nan,Nan,thursday,False,False,48 days 00:00:00.000000000,False
2447,2017-09-15,ordinateur,Mont_Marsan,4465.203661348846,Nan,Nan,friday,False,False,47 days 00:00:00.000000000,False
2448,2017-09-16,ordinateur,Mont_Marsan,6038.848631514479,Nan,Nan,saturday,True,False,46 days 00:00:00.000000000,False
2449,2017-09-17,ordinateur,Mont_Marsan,2252.400179829734,Nan,Nan,sunday,True,False,45 days 00:00:00.000000000,False
