date,equipement,ville,CA
2018-10-29,accessoires,Bordeaux,151.41836690917816
2018-10-30,accessoires,Bordeaux,126.98004277746527
2018-10-31,accessoires,Bordeaux,91.02667113911677
2018-11-01,accessoires,Bordeaux,39.325305158210895
2018-11-02,accessoires,Bordeaux,66.44039336873774
2018-11-03,accessoires,Bordeaux,110.15170524262929
2018-11-04,accessoires,Bordeaux,90.7683442785117
2018-11-05,accessoires,Bordeaux,178.47498781165274
2018-11-06,accessoires,Bordeaux,4.246720301518699
2018-11-07,accessoires,Bordeaux,140.7838523497878
2018-11-08,accessoires,Bordeaux,68.51175933298067
2018-11-09,accessoires,Bordeaux,82.03265032666752
2018-11-10,accessoires,Bordeaux,57.35361114952265
2018-11-11,accessoires,Bordeaux,9.167696734306015
2018-11-12,accessoires,Bordeaux,178.1782671710776
2018-11-13,accessoires,Bordeaux,176.86465531132868
2018-11-14,accessoires,Bordeaux,277.89251818631334
2018-11-15,accessoires,Bordeaux,105.07811037113717
2018-11-16,accessoires,Bordeaux,82.25289299300199
2018-11-17,accessoires,Bordeaux,5.539992377222835
2018-11-18,accessoires,Bordeaux,15.817988137585811
2018-11-19,accessoires,Bordeaux,32.60279844476736
2018-11-20,accessoires,Bordeaux,128.89310262437758
2018-11-21,accessoires,Bordeaux,82.29818943176885
2018-11-22,accessoires,Bordeaux,25.249985144963393
2018-11-23,accessoires,Bordeaux,230.6700331917724
2018-11-24,accessoires,Bordeaux,34.574340067475596
2018-11-25,accessoires,Bordeaux,173.6380692404561
2018-11-26,accessoires,Bordeaux,87.86331754119738
2018-11-27,accessoires,Bordeaux,171.20372884131686
2018-11-28,accessoires,Bordeaux,3.6499901003931834
2018-11-29,accessoires,Bordeaux,22.88974857752782
2018-11-30,accessoires,Bordeaux,13.868210580451393
2018-12-01,accessoires,Bordeaux,0.8383864840638501
2018-12-02,accessoires,Bordeaux,34.10049830431366
2018-12-03,accessoires,Bordeaux,29.89878331567426
2018-12-04,accessoires,Bordeaux,33.12970457482345
2018-12-05,accessoires,Bordeaux,15.808262522761032
2018-12-06,accessoires,Bordeaux,181.77107443777138
2018-12-07,accessoires,Bordeaux,104.31812610121621
2018-12-08,accessoires,Bordeaux,44.40927510371255
2018-12-09,accessoires,Bordeaux,22.517871085010963
2018-12-10,accessoires,Bordeaux,55.76505297828309
2018-12-11,accessoires,Bordeaux,142.1730719802895
2018-12-12,accessoires,Bordeaux,7.247559540686027
2018-12-13,accessoires,Bordeaux,3.802194460427114
2018-12-14,accessoires,Bordeaux,223.74319211298638
2018-12-15,accessoires,Bordeaux,26.591431958548824
2018-12-16,accessoires,Bordeaux,22.89703843841622
2018-12-17,accessoires,Bordeaux,22.31538572419947
2018-12-18,accessoires,Bordeaux,21.206304136220325
2018-12-19,accessoires,Bordeaux,60.319587841142656
2018-12-20,accessoires,Bordeaux,22.195340917731816
2018-12-21,accessoires,Bordeaux,25.676254863628632
2018-12-22,accessoires,Bordeaux,9.74508464760787
2018-12-23,accessoires,Bordeaux,116.96228528458455
2018-12-24,accessoires,Bordeaux,106.03514042825083
2018-12-25,accessoires,Bordeaux,109.84951473864587
2018-12-26,accessoires,Bordeaux,42.42537838771876
2018-12-27,accessoires,Bordeaux,13.09014751224164
2018-12-28,accessoires,Bordeaux,10.902908681482915
2018-12-29,accessoires,Bordeaux,20.777356300951435
2018-12-30,accessoires,Bordeaux,18.172782847067452
2018-12-31,accessoires,Bordeaux,2.5558575296031742
2019-01-01,accessoires,Bordeaux,16.501812468706923
2019-01-02,accessoires,Bordeaux,68.92153775244878
2019-01-03,accessoires,Bordeaux,12.59043934276521
2019-01-04,accessoires,Bordeaux,76.02288388360685
2019-01-05,accessoires,Bordeaux,59.92152321324492
2019-01-06,accessoires,Bordeaux,127.0888819765925
2019-01-07,accessoires,Bordeaux,183.59348701542294
2019-01-08,accessoires,Bordeaux,2.7116040457276616
2019-01-09,accessoires,Bordeaux,1.5662679587522597
2019-01-10,accessoires,Bordeaux,0.582699726667348
2019-01-11,accessoires,Bordeaux,150.11734628924972
2019-01-12,accessoires,Bordeaux,9.764178906501904
2019-01-13,accessoires,Bordeaux,171.24767369766346
2019-01-14,accessoires,Bordeaux,10.173548826145801
2019-01-15,accessoires,Bordeaux,75.92660767436429
2019-01-16,accessoires,Bordeaux,101.04722412832746
2019-01-17,accessoires,Bordeaux,32.47329042222947
2019-01-18,accessoires,Bordeaux,223.97701774788584
2019-01-19,accessoires,Bordeaux,110.69522072328041
2019-01-20,accessoires,Bordeaux,166.50909838102453
2019-01-21,accessoires,Bordeaux,91.08688014155678
2019-01-22,accessoires,Bordeaux,208.7988593977437
2019-01-23,accessoires,Bordeaux,54.415947844797444
2019-01-24,accessoires,Bordeaux,33.581801065858755
2019-01-25,accessoires,Bordeaux,105.53638579264168
2019-01-26,accessoires,Bordeaux,44.5707901671283
2019-01-27,accessoires,Bordeaux,11.621997010576681
2019-01-28,accessoires,Bordeaux,109.57006171129954
2019-01-29,accessoires,Bordeaux,0.5005103450611591
2019-01-30,accessoires,Bordeaux,58.55667790429563
2019-01-31,accessoires,Bordeaux,15.286267795177709
2019-02-01,accessoires,Bordeaux,127.20985487191716
2019-02-02,accessoires,Bordeaux,167.89998491981441
2019-02-03,accessoires,Bordeaux,17.747968764118824
2019-02-04,accessoires,Bordeaux,24.617170557643437
2019-02-05,accessoires,Bordeaux,135.09667220835445
2019-02-06,accessoires,Bordeaux,91.13050201618756
2019-02-07,accessoires,Bordeaux,28.72419691536217
2019-02-08,accessoires,Bordeaux,62.93732502126617
2019-02-09,accessoires,Bordeaux,85.67935977172628
2019-02-10,accessoires,Bordeaux,74.1575479182467
2019-02-11,accessoires,Bordeaux,138.35309283267188
2019-02-12,accessoires,Bordeaux,256.7379679669635
2019-02-13,accessoires,Bordeaux,38.66675359819447
2019-02-14,accessoires,Bordeaux,4.050040469940042
2019-02-15,accessoires,Bordeaux,44.85591835438837
2019-02-16,accessoires,Bordeaux,11.466563554183372
2019-02-17,accessoires,Bordeaux,66.77012691537932
2019-02-18,accessoires,Bordeaux,7.898841885791074
2019-02-19,accessoires,Bordeaux,0.2856140947723876
2019-02-20,accessoires,Bordeaux,6.401785391626462
2019-02-21,accessoires,Bordeaux,174.46715440017175
2019-02-22,accessoires,Bordeaux,116.13405981964881
2019-02-23,accessoires,Bordeaux,2.290707253952212
2019-02-24,accessoires,Bordeaux,4.449809216424557
2019-02-25,accessoires,Bordeaux,22.710531512009396
2019-02-26,accessoires,Bordeaux,107.45011651805893
2019-02-27,accessoires,Bordeaux,23.971419428039027
2019-02-28,accessoires,Bordeaux,26.01912303108803
2019-03-01,accessoires,Bordeaux,33.59076849051513
2019-03-02,accessoires,Bordeaux,218.10600105327094
2019-03-03,accessoires,Bordeaux,0.5769311646088371
2019-03-04,accessoires,Bordeaux,13.146279702621857
2019-03-05,accessoires,Bordeaux,222.6250518570288
2019-03-06,accessoires,Bordeaux,42.86401504173637
2019-03-07,accessoires,Bordeaux,58.50501431751474
2019-03-08,accessoires,Bordeaux,15.727843934474427
2019-03-09,accessoires,Bordeaux,26.987307372292847
2019-03-10,accessoires,Bordeaux,39.183129564633255
2019-03-11,accessoires,Bordeaux,66.7976268213571
2019-03-12,accessoires,Bordeaux,166.77718056576958
2019-03-13,accessoires,Bordeaux,13.30528814956709
2019-03-14,accessoires,Bordeaux,115.95378905429293
2019-03-15,accessoires,Bordeaux,28.684931194361486
2019-03-16,accessoires,Bordeaux,3.7096685542658374
2019-03-17,accessoires,Bordeaux,42.39160987842363
2019-03-18,accessoires,Bordeaux,37.17833245732476
2019-03-19,accessoires,Bordeaux,11.810950585584397
2019-03-20,accessoires,Bordeaux,9.637954529489189
2019-03-21,accessoires,Bordeaux,89.78288071028152
2019-03-22,accessoires,Bordeaux,55.20336103041565
2019-03-23,accessoires,Bordeaux,15.59507297103405
2019-03-24,accessoires,Bordeaux,5.044043471082791
2019-03-25,accessoires,Bordeaux,46.76282239341969
2019-03-26,accessoires,Bordeaux,169.30382694140746
2019-03-27,accessoires,Bordeaux,105.48251423332364
2019-03-28,accessoires,Bordeaux,78.13680490649107
2019-03-29,accessoires,Bordeaux,364.0277288956339
2019-03-30,accessoires,Bordeaux,91.11925182087447
2019-03-31,accessoires,Bordeaux,38.280621267097395
2019-04-01,accessoires,Bordeaux,319.1063936751249
2019-04-02,accessoires,Bordeaux,88.86023121236568
2019-04-03,accessoires,Bordeaux,181.78041448413285
2019-04-04,accessoires,Bordeaux,53.226246218044935
2019-04-05,accessoires,Bordeaux,4.6472272745651715
2019-04-06,accessoires,Bordeaux,366.07080005882295
2019-04-07,accessoires,Bordeaux,1.1714835727011814
2019-04-08,accessoires,Bordeaux,35.47084193161757
2019-04-09,accessoires,Bordeaux,3.086346976189722
2019-04-10,accessoires,Bordeaux,224.62377887771035
2019-04-11,accessoires,Bordeaux,221.84892569106145
2019-04-12,accessoires,Bordeaux,48.58244717401487
2019-04-13,accessoires,Bordeaux,101.70466206576315
2019-04-14,accessoires,Bordeaux,138.60469151993095
2019-04-15,accessoires,Bordeaux,16.643489183227675
2019-04-16,accessoires,Bordeaux,43.00986417832936
2019-04-17,accessoires,Bordeaux,20.942173401777758
2019-04-18,accessoires,Bordeaux,57.05180699516118
2019-04-19,accessoires,Bordeaux,5.551282851347024
2019-04-20,accessoires,Bordeaux,131.8806695532668
2019-04-21,accessoires,Bordeaux,22.823608471893092
2019-04-22,accessoires,Bordeaux,126.10306711303573
2019-04-23,accessoires,Bordeaux,120.21360373744847
2019-04-24,accessoires,Bordeaux,128.85088013630224
2019-04-25,accessoires,Bordeaux,11.796730411984955
2019-04-26,accessoires,Bordeaux,60.242778668907164
2019-04-27,accessoires,Bordeaux,1.8091033566381154
2019-04-28,accessoires,Bordeaux,15.279879158356476
2019-04-29,accessoires,Bordeaux,33.49616761212718
2019-04-30,accessoires,Bordeaux,87.41750088601682
2019-05-01,accessoires,Bordeaux,178.92362977166297
2019-05-02,accessoires,Bordeaux,0.5313300461805807
2019-05-03,accessoires,Bordeaux,1.31665955416223
2019-05-04,accessoires,Bordeaux,56.497522890008185
2019-05-05,accessoires,Bordeaux,2.3418128521721693
2019-05-06,accessoires,Bordeaux,10.466461906879633
2019-05-07,accessoires,Bordeaux,167.00873743931686
2019-05-08,accessoires,Bordeaux,37.2930968789868
2019-05-09,accessoires,Bordeaux,19.033846453897553
2019-05-10,accessoires,Bordeaux,171.80134237970276
2019-05-11,accessoires,Bordeaux,10.172456047545584
2019-05-12,accessoires,Bordeaux,25.968208240938377
2019-05-13,accessoires,Bordeaux,203.38118610987664
2019-05-14,accessoires,Bordeaux,2.017043604780591
2019-05-15,accessoires,Bordeaux,28.014127553436797
2019-05-16,accessoires,Bordeaux,23.34924713695793
2019-05-17,accessoires,Bordeaux,185.5850983858711
2019-05-18,accessoires,Bordeaux,12.346650609781573
2019-05-19,accessoires,Bordeaux,113.98507988806656
2019-05-20,accessoires,Bordeaux,33.81885524615068
2019-05-21,accessoires,Bordeaux,141.48524146777223
2019-05-22,accessoires,Bordeaux,16.2215630637991
2019-05-23,accessoires,Bordeaux,29.339484495165586
2019-05-24,accessoires,Bordeaux,126.78011637775755
2019-05-25,accessoires,Bordeaux,33.70121786098301
2019-05-26,accessoires,Bordeaux,2.9102780196600864
2019-05-27,accessoires,Bordeaux,87.73877164639313
2019-05-28,accessoires,Bordeaux,105.11693256069722
2019-05-29,accessoires,Bordeaux,21.611359769056843
2019-05-30,accessoires,Bordeaux,17.89197184358946
2019-05-31,accessoires,Bordeaux,11.240365065162194
2019-06-01,accessoires,Bordeaux,20.16797489272735
2019-06-02,accessoires,Bordeaux,16.65633766158491
2019-06-03,accessoires,Bordeaux,85.54859134739512
2019-06-04,accessoires,Bordeaux,90.62997438149054
2019-06-05,accessoires,Bordeaux,2.2894885845276143
2019-06-06,accessoires,Bordeaux,0.7318028579311133
2019-06-07,accessoires,Bordeaux,6.944709241381515
2019-06-08,accessoires,Bordeaux,42.12962539740083
2019-06-09,accessoires,Bordeaux,11.094808357603048
2019-06-10,accessoires,Bordeaux,143.1241115357566
2019-06-11,accessoires,Bordeaux,9.60408859727873
2019-06-12,accessoires,Bordeaux,226.70805864610432
2019-06-13,accessoires,Bordeaux,0.734716028632299
2019-06-14,accessoires,Bordeaux,121.07493976991327
2019-06-15,accessoires,Bordeaux,189.01481742445853
2019-06-16,accessoires,Bordeaux,110.00585328165789
2019-06-17,accessoires,Bordeaux,116.93943776428208
2019-06-18,accessoires,Bordeaux,30.35321085922702
2019-06-19,accessoires,Bordeaux,157.27381238568134
2019-06-20,accessoires,Bordeaux,114.19074322581397
2019-06-21,accessoires,Bordeaux,26.28781304118578
2019-06-22,accessoires,Bordeaux,42.877081067305056
2019-06-23,accessoires,Bordeaux,147.78260076188803
2019-06-24,accessoires,Bordeaux,42.040285852098364
2019-06-25,accessoires,Bordeaux,54.671629416515444
2019-06-26,accessoires,Bordeaux,13.072261166022333
2019-06-27,accessoires,Bordeaux,67.97562201865885
2019-06-28,accessoires,Bordeaux,38.05714905542759
2019-06-29,accessoires,Bordeaux,6.346651388016605
2019-06-30,accessoires,Bordeaux,270.55688277310225
2019-07-01,accessoires,Bordeaux,13.376590696256908
2019-07-02,accessoires,Bordeaux,59.51092592558718
2019-07-03,accessoires,Bordeaux,8.926610636391148
2019-07-04,accessoires,Bordeaux,15.259098524440304
2019-07-05,accessoires,Bordeaux,140.08936884814128
2019-07-06,accessoires,Bordeaux,43.40881764117646
2019-07-07,accessoires,Bordeaux,75.71189496532082
2019-07-08,accessoires,Bordeaux,17.051554514002174
2019-07-09,accessoires,Bordeaux,67.73892770863185
2019-07-10,accessoires,Bordeaux,97.27002783848432
2019-07-11,accessoires,Bordeaux,2.5428476070651764
2019-07-12,accessoires,Bordeaux,1.9257698001155485
2019-07-13,accessoires,Bordeaux,32.12394174900558
2019-07-14,accessoires,Bordeaux,193.74798006877256
2019-07-15,accessoires,Bordeaux,16.87254208985247
2019-07-16,accessoires,Bordeaux,0.7333192601134525
2019-07-17,accessoires,Bordeaux,68.8888437038263
2019-07-18,accessoires,Bordeaux,13.304559351340016
2019-07-19,accessoires,Bordeaux,145.16968065227186
2019-07-20,accessoires,Bordeaux,50.09162092326304
2019-07-21,accessoires,Bordeaux,9.236440202149035
2019-07-22,accessoires,Bordeaux,196.96281184983914
2019-07-23,accessoires,Bordeaux,117.96561625660262
2019-07-24,accessoires,Bordeaux,38.94222973141386
2019-07-25,accessoires,Bordeaux,37.55587257798284
2019-07-26,accessoires,Bordeaux,18.793637146112406
2019-07-27,accessoires,Bordeaux,70.85609387712357
2019-07-28,accessoires,Bordeaux,94.84982440420409
2019-07-29,accessoires,Bordeaux,26.14330618237424
2019-07-30,accessoires,Bordeaux,163.7020561092231
2019-07-31,accessoires,Bordeaux,167.5921539489214
2019-08-01,accessoires,Bordeaux,13.159449678911987
2019-08-02,accessoires,Bordeaux,12.634934983809828
2019-08-03,accessoires,Bordeaux,47.877790361559654
2019-08-04,accessoires,Bordeaux,30.265653920576288
2019-08-05,accessoires,Bordeaux,159.85683577874966
2019-08-06,accessoires,Bordeaux,121.4840479153119
2019-08-07,accessoires,Bordeaux,43.98531020526231
2019-08-08,accessoires,Bordeaux,0.28239537230998824
2019-08-09,accessoires,Bordeaux,117.05558497368331
2019-08-10,accessoires,Bordeaux,33.477440807438256
2019-08-11,accessoires,Bordeaux,39.915258245189
2019-08-12,accessoires,Bordeaux,20.710288037498433
2019-08-13,accessoires,Bordeaux,146.35449883180775
2019-08-14,accessoires,Bordeaux,7.493683491711705
2019-08-15,accessoires,Bordeaux,73.30959515847758
2019-08-16,accessoires,Bordeaux,239.5968559389019
2019-08-17,accessoires,Bordeaux,8.72431312859021
2019-08-18,accessoires,Bordeaux,51.280721234438865
2019-08-19,accessoires,Bordeaux,27.03731167856475
2019-08-20,accessoires,Bordeaux,2.1629591318664265
2019-08-21,accessoires,Bordeaux,49.996793061976895
2019-08-22,accessoires,Bordeaux,58.73172957097406
2019-08-23,accessoires,Bordeaux,36.77691430657253
2019-08-24,accessoires,Bordeaux,40.05714295741306
2019-08-25,accessoires,Bordeaux,31.603795823853847
2019-08-26,accessoires,Bordeaux,26.592016659308538
2019-08-27,accessoires,Bordeaux,43.82758596910395
2019-08-28,accessoires,Bordeaux,153.104074519065
2019-08-29,accessoires,Bordeaux,172.75349926349358
2019-08-30,accessoires,Bordeaux,8.81102116259563
2019-08-31,accessoires,Bordeaux,143.26936591295055
2019-09-01,accessoires,Bordeaux,10.559553279316145
2019-09-02,accessoires,Bordeaux,3.6425114001566277
2019-09-03,accessoires,Bordeaux,89.11267410328827
2019-09-04,accessoires,Bordeaux,0.28065165813127985
2019-09-05,accessoires,Bordeaux,66.26542979911581
2019-09-06,accessoires,Bordeaux,51.360162332773214
2019-09-07,accessoires,Bordeaux,96.52337564290735
2019-09-08,accessoires,Bordeaux,266.21356511739685
2019-09-09,accessoires,Bordeaux,62.96007812873597
2019-09-10,accessoires,Bordeaux,90.13201319965098
2019-09-11,accessoires,Bordeaux,99.66588481397386
2019-09-12,accessoires,Bordeaux,4.706872975127787
2019-09-13,accessoires,Bordeaux,68.60108044545852
2019-09-14,accessoires,Bordeaux,159.71563235586615
2019-09-15,accessoires,Bordeaux,96.64329064962628
2019-09-16,accessoires,Bordeaux,150.05238251375098
2019-09-17,accessoires,Bordeaux,5.393301435293605
2019-09-18,accessoires,Bordeaux,67.67781869078901
2019-09-19,accessoires,Bordeaux,121.3713163037278
2019-09-20,accessoires,Bordeaux,23.020979685669523
2019-09-21,accessoires,Bordeaux,111.69585236940459
2019-09-22,accessoires,Bordeaux,0.5735714840906255
2019-09-23,accessoires,Bordeaux,15.240845957063183
2019-09-24,accessoires,Bordeaux,29.619009330243422
2019-09-25,accessoires,Bordeaux,266.0465321778682
2019-09-26,accessoires,Bordeaux,9.936309007716192
2019-09-27,accessoires,Bordeaux,2.8560765761264593
2019-09-28,accessoires,Bordeaux,44.833607875178224
2019-09-29,accessoires,Bordeaux,118.74744904327771
2019-09-30,accessoires,Bordeaux,16.267004768858534
2019-10-01,accessoires,Bordeaux,58.89120778058927
2019-10-02,accessoires,Bordeaux,33.52117993222551
2019-10-03,accessoires,Bordeaux,214.6024568029552
2019-10-04,accessoires,Bordeaux,102.74245271080176
2019-10-05,accessoires,Bordeaux,8.582982534868316
2019-10-06,accessoires,Bordeaux,161.3301733244171
2019-10-07,accessoires,Bordeaux,28.799755838085357
2019-10-08,accessoires,Bordeaux,1.7394611224364926
2019-10-09,accessoires,Bordeaux,162.9773951616226
2019-10-10,accessoires,Bordeaux,14.761697712796776
2019-10-11,accessoires,Bordeaux,13.595976436416164
2019-10-12,accessoires,Bordeaux,137.9928597385008
2019-10-13,accessoires,Bordeaux,146.23113370879238
2019-10-14,accessoires,Bordeaux,66.16496424407507
2019-10-15,accessoires,Bordeaux,56.7570952848793
2019-10-16,accessoires,Bordeaux,20.292684075596682
2019-10-17,accessoires,Bordeaux,68.89940793877982
2019-10-18,accessoires,Bordeaux,3.2967979799419402
2019-10-19,accessoires,Bordeaux,6.594975353757405
2019-10-20,accessoires,Bordeaux,149.69125745458354
2019-10-21,accessoires,Bordeaux,66.84909208662503
2019-10-22,accessoires,Bordeaux,122.47346698231256
2019-10-23,accessoires,Bordeaux,300.4283011950057
2019-10-24,accessoires,Bordeaux,185.19450837162785
2019-10-25,accessoires,Bordeaux,154.93703895085963
2019-10-26,accessoires,Bordeaux,107.79781047034265
2019-10-27,accessoires,Bordeaux,192.4372351139122
2019-10-28,accessoires,Bordeaux,37.05575599116138
2019-10-29,accessoires,Bordeaux,187.12028972923707
2019-10-30,accessoires,Bordeaux,113.49873356544047
2019-10-31,accessoires,Bordeaux,5.701985057266036
2019-11-01,accessoires,Bordeaux,20.198250568032666
2019-11-02,accessoires,Bordeaux,14.870007188734677
2019-11-03,accessoires,Bordeaux,27.559405287412986
2019-11-04,accessoires,Bordeaux,26.072041417119504
2019-11-05,accessoires,Bordeaux,37.813104010200554
2019-11-06,accessoires,Bordeaux,14.324435921805724
2019-11-07,accessoires,Bordeaux,25.609536452899672
2019-11-08,accessoires,Bordeaux,20.65397035981977
2019-11-09,accessoires,Bordeaux,113.58821453546808
2019-11-10,accessoires,Bordeaux,9.51262602050401
2019-11-11,accessoires,Bordeaux,5.4965623940710095
2019-11-12,accessoires,Bordeaux,13.752607238255955
2019-11-13,accessoires,Bordeaux,12.736747225371229
2019-11-14,accessoires,Bordeaux,14.345916975150047
2019-11-15,accessoires,Bordeaux,146.57648483213538
2019-11-16,accessoires,Bordeaux,46.04273890080874
2019-11-17,accessoires,Bordeaux,223.73172111455597
2019-11-18,accessoires,Bordeaux,162.71153866775924
2019-11-19,accessoires,Bordeaux,107.44596140024368
2019-11-20,accessoires,Bordeaux,19.95519109577795
2019-11-21,accessoires,Bordeaux,130.02823432957518
2019-11-22,accessoires,Bordeaux,89.65724654541368
2019-11-23,accessoires,Bordeaux,26.28408000577824
2019-11-24,accessoires,Bordeaux,77.2727966447747
2019-11-25,accessoires,Bordeaux,9.047816627535347
2019-11-26,accessoires,Bordeaux,18.88588311697802
2019-11-27,accessoires,Bordeaux,57.07949967144524
2019-11-28,accessoires,Bordeaux,13.443574062733807
2019-11-29,accessoires,Bordeaux,228.50508691129107
2019-11-30,accessoires,Bordeaux,31.955810688930455
2019-12-01,accessoires,Bordeaux,43.13374724150696
2019-12-02,accessoires,Bordeaux,108.99716702133277
2019-12-03,accessoires,Bordeaux,48.20176835617995
2019-12-04,accessoires,Bordeaux,87.10258453820815
2019-12-05,accessoires,Bordeaux,48.227795861150454
2019-12-06,accessoires,Bordeaux,54.197669686368556
2019-12-07,accessoires,Bordeaux,92.19116673204277
2019-12-08,accessoires,Bordeaux,42.30851151246073
2019-12-09,accessoires,Bordeaux,44.48959150280731
2019-12-10,accessoires,Bordeaux,104.08351772481468
2019-12-11,accessoires,Bordeaux,12.121712861694718
2019-12-12,accessoires,Bordeaux,163.7636117441573
2019-12-13,accessoires,Bordeaux,146.5024437649599
2019-12-14,accessoires,Bordeaux,77.3121547246877
2019-12-15,accessoires,Bordeaux,118.31098918916362
2019-12-16,accessoires,Bordeaux,2.054116186545515
2019-12-17,accessoires,Bordeaux,69.45424173178961
2019-12-18,accessoires,Bordeaux,6.5231972831195675
2019-12-19,accessoires,Bordeaux,21.56468546531407
2019-12-20,accessoires,Bordeaux,57.8365199709602
2019-12-21,accessoires,Bordeaux,48.12134688040905
2019-12-22,accessoires,Bordeaux,196.66366624801853
2019-12-23,accessoires,Bordeaux,41.725764359316685
2019-12-24,accessoires,Bordeaux,114.15789763120105
2019-12-25,accessoires,Bordeaux,158.88338343046598
2019-12-26,accessoires,Bordeaux,18.707461881660223
2019-12-27,accessoires,Bordeaux,107.16182866795265
2019-12-28,accessoires,Bordeaux,7.915896441133304
2019-12-29,accessoires,Bordeaux,124.23606719863243
2019-12-30,accessoires,Bordeaux,5.7930156809263975
2019-12-31,accessoires,Bordeaux,209.88929672312202
2017-01-01,ordinateur,Mont de Marsan,7333.7984510284305
2017-01-02,ordinateur,Mont de Marsan,2314.0039420571006
2017-01-03,ordinateur,Mont de Marsan,3360.5348013187236
2017-01-04,ordinateur,Mont de Marsan,2866.404523261477
2017-01-05,ordinateur,Mont de Marsan,6059.020914638348
2017-01-06,ordinateur,Mont de Marsan,5666.58710749458
2017-01-07,ordinateur,Mont de Marsan,481.4186996819006
2017-01-08,ordinateur,Mont de Marsan,353.51960308148
2017-01-09,ordinateur,Mont de Marsan,4638.7606453916505
2017-01-10,ordinateur,Mont de Marsan,3341.2878651983574
2017-01-11,ordinateur,Mont de Marsan,3287.364061453229
2017-01-12,ordinateur,Mont de Marsan,1349.5094783481732
2017-01-13,ordinateur,Mont de Marsan,1226.0610845357903
2017-01-14,ordinateur,Mont de Marsan,3450.1918262750323
2017-01-15,ordinateur,Mont de Marsan,4400.807094828804
2017-01-16,ordinateur,Mont de Marsan,10362.574390696425
2017-01-17,ordinateur,Mont de Marsan,764.0084659067675
2017-01-18,ordinateur,Mont de Marsan,6173.817310433503
2017-01-19,ordinateur,Mont de Marsan,3956.8504684566155
2017-01-20,ordinateur,Mont de Marsan,1322.5688060431069
2017-01-21,ordinateur,Mont de Marsan,1176.0975231819173
2017-01-22,ordinateur,Mont de Marsan,4788.372774815911
2017-01-23,ordinateur,Mont de Marsan,2907.3104661272723
2017-01-24,ordinateur,Mont de Marsan,3865.1423541178674
2017-01-25,ordinateur,Mont de Marsan,2438.0628468944165
2017-01-26,ordinateur,Mont de Marsan,1392.5855319677848
2017-01-27,ordinateur,Mont de Marsan,1352.7356385312673
2017-01-28,ordinateur,Mont de Marsan,1175.788228704339
2017-01-29,ordinateur,Mont de Marsan,143.51690989769142
2017-01-30,ordinateur,Mont de Marsan,2991.6255980831124
2017-01-31,ordinateur,Mont de Marsan,127.96991648603475
2017-02-01,ordinateur,Mont de Marsan,738.9004394176335
2017-02-02,ordinateur,Mont de Marsan,1652.8954046471185
2017-02-03,ordinateur,Mont de Marsan,1794.1357048289397
2017-02-04,ordinateur,Mont de Marsan,827.0100352746214
2017-02-05,ordinateur,Mont de Marsan,6055.259945559343
2017-02-06,ordinateur,Mont de Marsan,1036.5452729231913
2017-02-07,ordinateur,Mont de Marsan,4511.861613257492
2017-02-08,ordinateur,Mont de Marsan,4302.456226979322
2017-02-09,ordinateur,Mont de Marsan,1981.8956103845146
2017-02-10,ordinateur,Mont de Marsan,5353.805961833481
2017-02-11,ordinateur,Mont de Marsan,648.4465821952197
2017-02-12,ordinateur,Mont de Marsan,2958.0601072605623
2017-02-13,ordinateur,Mont de Marsan,2338.909917047661
2017-02-14,ordinateur,Mont de Marsan,3387.569075881668
2017-02-15,ordinateur,Mont de Marsan,1948.2347198655975
2017-02-16,ordinateur,Mont de Marsan,3361.8289086229875
2017-02-17,ordinateur,Mont de Marsan,730.6048133333231
2017-02-18,ordinateur,Mont de Marsan,3752.928648556718
2017-02-19,ordinateur,Mont de Marsan,5479.7232277767835
2017-02-20,ordinateur,Mont de Marsan,1335.8804050289946
2017-02-21,ordinateur,Mont de Marsan,1086.90871742335
2017-02-22,ordinateur,Mont de Marsan,968.1938150090125
2017-02-23,ordinateur,Mont de Marsan,2859.1410084117247
2017-02-24,ordinateur,Mont de Marsan,2524.9727338291873
2017-02-25,ordinateur,Mont de Marsan,5969.200159265313
2017-02-26,ordinateur,Mont de Marsan,3458.5795213366973
2017-02-27,ordinateur,Mont de Marsan,997.0815077126199
2017-02-28,ordinateur,Mont de Marsan,2895.62544257627
2017-03-01,ordinateur,Mont de Marsan,2996.5864583635216
2017-03-02,ordinateur,Mont de Marsan,835.7880354140624
2017-03-03,ordinateur,Mont de Marsan,4967.047241446518
2017-03-04,ordinateur,Mont de Marsan,5951.384293255044
2017-03-05,ordinateur,Mont de Marsan,1369.6381562143372
2017-03-06,ordinateur,Mont de Marsan,3507.9668153062767
2017-03-07,ordinateur,Mont de Marsan,626.4027761430232
2017-03-08,ordinateur,Mont de Marsan,50.45950334509971
2017-03-09,ordinateur,Mont de Marsan,309.89211238328454
2017-03-10,ordinateur,Mont de Marsan,4066.740647844498
2017-03-11,ordinateur,Mont de Marsan,6065.947691216395
2017-03-12,ordinateur,Mont de Marsan,5639.325659753035
2017-03-13,ordinateur,Mont de Marsan,3965.7356110377305
2017-03-14,ordinateur,Mont de Marsan,2006.436269825663
2017-03-15,ordinateur,Mont de Marsan,1627.984298130318
2017-03-16,ordinateur,Mont de Marsan,1013.1966168231345
2017-03-17,ordinateur,Mont de Marsan,1172.3575591878316
2017-03-18,ordinateur,Mont de Marsan,5096.844413946876
2017-03-19,ordinateur,Mont de Marsan,1484.715155674916
